transaction_id,order_value_ratio,account_age_days,txns_last_hour,billing_shipping_mismatch,vpn_detected,new_device,hour_of_day,is_fraud
TXN-110229,1.1858079310755292,139.56281936547887,2,0,0,0,11,0
TXN-110230,1.3447131167348265,85.25200097648063,2,0,0,0,5,0
TXN-110231,0.8797142767515691,23.264716803466673,1,0,0,0,7,0
TXN-110232,1.3189623431841808,154.48676619075403,1,0,0,0,4,0
TXN-110233,1.1400226546186039,483.11476937361897,2,0,0,0,10,0
TXN-110234,0.4045634223967076,121.85038724470616,2,0,0,0,6,0
TXN-110235,0.6749003130462904,230.159536757829,2,0,0,0,0,0
TXN-110236,0.9306621103959833,278.84487345089957,1,0,0,0,14,0
TXN-110237,0.4327179529818179,157.3229052429203,3,0,0,1,15,0
TXN-110238,1.0313031457386972,13.912566992807832,3,0,0,0,1,0
TXN-110239,0.9254709625674737,27.866569659439566,2,0,0,0,20,0
TXN-110240,1.8001871982340196,147.04578815403113,1,0,0,0,11,0
TXN-110241,0.6675886987337111,297.16450942877617,4,0,0,1,19,0
TXN-110242,1.770709855435999,221.10052994256904,1,0,0,0,4,0
TXN-110243,1.273835812850959,183.9380508226273,3,0,0,1,4,0
TXN-110244,1.5685940887122398,231.99159671545797,1,0,0,0,11,0
TXN-110245,0.937541822258249,272.08924951852606,4,0,0,0,17,0
TXN-110246,1.5078621610124567,51.00543266359969,2,0,0,0,3,0
TXN-110247,0.7179715419095539,231.76573166179088,1,0,0,0,22,0
TXN-110248,1.7417147042352907,239.6212692067059,1,0,0,0,7,0
TXN-110249,0.5946479933057582,19.187381062944635,1,0,0,0,23,0
TXN-110250,1.3940093297057579,95.74741319076941,1,0,0,1,7,0
TXN-110251,0.9729755262797228,60.829629910859715,3,0,0,0,21,0
TXN-110252,0.9198895364909291,27.355861892337597,1,0,0,0,2,0
TXN-110253,0.8749021814579375,534.0806136102532,1,0,0,0,11,0
TXN-110254,0.7932668469652585,50.267272207117834,1,0,1,0,12,0
TXN-110255,0.9227631402611941,357.430741896644,1,0,0,0,17,0
TXN-110256,0.9640143504064196,212.7980939275128,3,0,0,0,2,0
TXN-110257,1.316586629805154,32.950207234229,2,0,0,0,5,0
TXN-110258,1.035715893826202,264.3165855953767,2,0,0,0,9,0
TXN-110259,1.531418318319683,45.57649050168375,1,0,0,1,18,0
TXN-110260,0.9440491722010881,51.700818560561046,2,0,0,0,6,0
TXN-110261,0.6771028887056488,152.89360903842703,2,0,0,0,11,0
TXN-110262,0.9188241930590071,100.07745198546252,2,0,0,0,19,0
TXN-110263,0.6367080176866632,71.3534139437379,1,0,0,0,3,0
TXN-110264,1.0309151241548689,78.19245499521445,1,0,0,0,15,0
TXN-110265,1.1899225638269304,116.48676209182906,2,0,0,0,14,0
TXN-110266,0.9399811098577792,366.2943832266701,1,0,0,0,17,0
TXN-110267,1.1920057316002335,37.501919516081635,1,0,0,0,0,0
TXN-110268,0.976986725651414,214.68266476362615,1,0,0,1,22,0
TXN-110269,0.9887327216049506,537.615778513645,3,0,0,0,20,0
TXN-110270,0.8337010734282095,233.2731691261946,1,0,0,0,19,0
TXN-110271,1.2377629167041853,10.744100106744687,1,0,0,0,15,0
TXN-110272,1.0910838357343193,260.9841772186634,1,1,0,0,10,0
TXN-110273,0.7481861932368493,144.7797746732687,4,0,0,0,6,0
TXN-110274,1.2386358162400024,110.16486344821743,2,0,0,0,17,0
TXN-110275,1.0770028528186235,305.82782065501965,3,0,0,0,10,0
TXN-110276,0.8930508975544963,287.84519034058656,3,0,0,0,4,0
TXN-110277,1.0263030140672753,313.8728430383393,1,0,0,1,4,0
TXN-110278,0.6362689019905363,3.148885823899553,1,0,0,0,13,0
TXN-110279,1.1576729605672782,37.342895040672595,2,0,0,0,16,0
TXN-110280,2.31770290102407,120.24546010081505,1,0,0,0,10,0
TXN-110281,1.6380685944356717,435.68805545990364,2,0,0,0,0,0
TXN-110282,1.0666153084100194,278.4188725528035,1,0,0,1,10,0
TXN-110283,1.0522421570346998,199.410449359344,3,0,0,0,9,0
TXN-110284,1.3571342888971112,67.26752463984982,1,0,0,0,2,0
TXN-110285,1.152156338083453,222.67789653482052,1,0,0,0,10,0
TXN-110286,0.7722013250015786,249.70251180180088,2,0,0,0,16,0
TXN-110287,1.0132481177995318,168.30790159499298,1,0,1,0,15,0
TXN-110288,0.7049351543228143,484.7794084690294,1,0,0,0,14,0
TXN-110289,1.1208445850090716,742.5858247124066,2,0,0,0,3,0
TXN-110290,0.6016225370824296,175.03996948447292,3,0,0,0,7,0
TXN-110291,1.0698136492812254,95.62818333265675,3,0,0,0,4,0
TXN-110292,1.2355058900486557,458.2841429361019,1,0,0,0,8,0
TXN-110293,0.830539334834335,144.08229925625005,3,0,0,0,1,0
TXN-110294,2.223461355588961,12.079941234772127,1,1,1,0,0,1
TXN-110295,1.1419084668832205,353.8480605034981,4,0,0,0,0,0
TXN-110296,1.6316529417979853,14.49376757334141,1,0,0,0,6,0
TXN-110297,1.293318522327909,207.580569316086,2,0,1,0,7,0
TXN-110298,0.7773940170770349,468.6866163670261,3,0,0,0,13,0
TXN-110299,0.9615076443233525,122.93607433869217,3,0,0,0,0,0
TXN-110300,1.0744329722208188,88.54073680038971,2,0,0,0,8,0
TXN-110301,1.3022429975199856,27.904870516323875,1,0,0,0,14,0
TXN-110302,0.9860571047030423,528.5142585936437,2,0,0,0,6,0
TXN-110303,0.6991935735844935,475.8296803254871,2,0,0,0,22,0
TXN-110304,1.0725089255072051,657.060885729524,2,0,0,0,15,0
TXN-110305,0.9179052307597728,244.61242089630343,2,0,0,0,1,0
TXN-110306,1.4611562109609848,176.75183004594123,1,0,0,0,3,0
TXN-110307,1.0561010658631562,121.16868246705663,1,0,0,0,14,0
TXN-110308,0.7195151203969697,93.31177757892168,1,1,0,0,10,0
TXN-110309,0.7580150778808706,192.68094565174903,1,0,0,0,22,0
TXN-110310,0.6601374658377401,335.4025333214377,5,0,0,0,11,0
TXN-110311,0.9558810557032374,218.68285035134582,1,0,0,0,9,0
TXN-110312,2.391912888137491,57.42196685931954,1,0,0,1,15,0
TXN-110313,1.1853608553989974,612.9035389271118,1,0,0,0,14,0
TXN-110314,1.0197097017627077,291.4225913872273,2,0,0,1,10,0
TXN-110315,0.8764191584285606,204.23715304871104,2,0,0,0,20,0
TXN-110316,0.8925586828575564,511.3801607852827,4,0,0,0,12,0
TXN-110317,0.8058515936926998,160.96473369620387,1,0,0,0,16,0
TXN-110318,0.7871539514052774,65.9709220918347,1,0,0,0,12,0
TXN-110319,0.8982990234806296,476.6676310526752,1,0,0,0,5,0
TXN-110320,0.954901883737333,48.60320428533893,2,0,0,0,12,0
TXN-110321,1.2527297685009975,374.50832900525194,2,0,0,0,17,0
TXN-110322,0.7758686618128434,27.70931559656338,2,0,0,0,14,0
TXN-110323,1.0267589083047985,163.14891924092143,2,0,0,0,9,0
TXN-110324,1.7171833708629298,117.8770104591742,5,1,0,0,13,0
TXN-110325,2.010618560896874,301.0846171692553,1,0,0,0,5,0
TXN-110326,1.0382819307521813,335.0455376002868,1,1,0,0,21,0
TXN-110327,1.293743416250198,573.3290824766347,4,0,0,0,11,0
TXN-110328,1.428725469326126,5.17159095310779,4,0,0,1,19,1
TXN-110329,0.8461139674129359,74.01160471011923,1,0,0,0,5,0
TXN-110330,1.3071194183970916,7.274527772881154,1,0,0,0,22,0
TXN-110331,0.9908447693211307,19.82451613532762,1,0,0,0,7,0
TXN-110332,0.8279249351941198,37.345659864799856,2,0,0,0,5,0
TXN-110333,12.13115708159837,0.3806364446794589,3,1,1,1,13,1
TXN-110334,0.6281959616872276,110.44154559610249,3,0,0,0,1,0
TXN-110335,1.2014573074026145,7.304141946539617,2,0,0,0,2,0
TXN-110336,1.5526828808415565,59.64572876224648,3,0,0,0,14,0
TXN-110337,1.2257902676831738,198.18266521043995,2,0,0,0,11,0
TXN-110338,0.3377712060644098,372.2925855473495,4,0,0,0,5,0
TXN-110339,0.543024983235348,216.64255485749473,2,0,0,0,16,0
TXN-110340,1.0063660849830818,372.3420514807653,3,0,0,0,14,0
TXN-110341,0.8873187628680741,82.83023414685854,4,0,0,0,13,0
TXN-110342,0.8053312916047191,126.82824218189702,3,0,0,0,14,0
TXN-110343,0.6687519063667358,65.4529321650624,2,0,0,0,0,0
TXN-110344,0.619222226296443,161.500794374412,1,0,0,0,2,0
TXN-110345,1.832432170555861,322.9548239477801,1,0,0,0,19,0
TXN-110346,0.629964291975495,156.40802309537494,1,0,0,0,12,0
TXN-110347,0.7672687998746218,276.7847969930713,2,0,0,0,18,0
TXN-110348,1.0696610655762961,176.294977521955,3,0,0,0,18,0
TXN-110349,1.1015564032104712,183.0091650043979,2,1,0,0,12,0
TXN-110350,2.2680844718569624,257.1938382162266,3,0,0,0,6,0
TXN-110351,1.0196017478295036,166.71596095854665,2,0,0,0,15,0
TXN-110352,1.294622160239684,328.79675921828294,2,0,0,0,11,0
TXN-110353,0.9823065354750313,309.0290173227687,3,0,0,0,10,0
TXN-110354,0.9645100547375222,156.06979734901012,2,0,0,0,6,0
TXN-110355,0.7851829551024463,180.9006703955844,2,0,0,0,10,0
TXN-110356,0.6862502219498187,457.6328144100971,4,0,0,0,22,0
TXN-110357,1.0385125565252975,331.5296432337933,1,0,0,0,18,0
TXN-110358,1.014704541623014,323.5204205010194,3,0,0,0,18,0
TXN-110359,0.6250722170394265,12.525794316869272,2,0,0,0,7,0
TXN-110360,1.1933349362291163,348.26681742354714,3,0,0,0,18,0
TXN-110361,0.5837427194827053,96.47909616257229,1,0,0,0,23,0
TXN-110362,0.8828620077999798,133.1906992345303,2,0,0,0,5,0
TXN-110363,2.4573760199415275,152.77097531102498,3,0,0,1,10,0
TXN-110364,0.7722575564415854,288.2011819372175,1,0,0,0,12,0
TXN-110365,1.1748713689280819,285.7685077566892,1,0,0,1,18,0
TXN-110366,2.2982709595332627,1.9123984374268228,2,0,1,0,1,1
TXN-110367,0.602952187782038,192.63387389743355,4,0,0,0,22,0
TXN-110368,0.8704515071920226,102.90557764814709,1,0,0,0,18,0
TXN-110369,0.7749161711134868,42.69568132659138,1,0,0,0,17,0
TXN-110370,0.8256471756338982,298.83010195504625,2,0,0,0,12,0
TXN-110371,1.3241579768510914,177.31022293471838,1,0,0,0,23,0
TXN-110372,1.0787993316096278,619.1421395178785,5,0,0,0,19,0
TXN-110373,1.1763628860902553,255.9489560368767,1,0,0,0,16,0
TXN-110374,0.9749737596367218,157.73497912821526,2,0,0,0,2,0
TXN-110375,1.8145860989974998,126.4922630009728,2,0,0,0,19,0
TXN-110376,1.7104202009528202,145.70608211933782,2,0,0,0,0,0
TXN-110377,1.491850170429893,171.29369143508262,1,0,0,0,5,0
TXN-110378,0.4771239637662902,106.26701890892379,1,1,1,0,2,0
TXN-110379,1.7134746449501543,540.5800455570337,2,0,0,0,13,0
TXN-110380,1.6247833471443531,25.574528849423945,4,0,0,0,1,0
TXN-110381,1.0702394893823528,105.0419811362049,1,0,0,0,0,0
TXN-110382,0.9334620775917134,112.84022132466278,5,0,0,1,8,0
TXN-110383,0.3954201690904569,581.3897282020434,2,0,1,1,13,0
TXN-110384,1.438534905963457,304.29200618148684,1,0,0,0,5,0
TXN-110385,1.5778758875030996,292.2724595102295,1,0,0,0,1,0
TXN-110386,0.6149312366569986,9.563550356997036,2,0,0,0,22,0
TXN-110387,0.6983698288990198,119.3583958155782,3,0,0,0,23,0
TXN-110388,1.011106205305437,68.12538685204613,2,0,0,0,19,0
TXN-110389,1.3749628409130774,88.67934846118321,1,0,0,0,12,0
TXN-110390,0.8994030304581774,14.846297730899638,5,0,0,1,22,0
TXN-110391,0.8965310851343399,381.8208424196389,2,0,0,1,1,0
TXN-110392,1.2245261336277318,12.04762439512574,3,0,0,0,16,0
TXN-110393,2.2010964814149467,44.705710676112105,3,0,1,0,12,1
TXN-110394,0.8652383857410986,129.48401427722501,1,0,0,0,5,0
TXN-110395,1.6254716692789921,98.1826373493294,1,0,0,0,11,0
TXN-110396,0.923293158829762,67.91836615145574,2,0,0,0,12,0
TXN-110397,1.1939649081167736,16.804326541711145,2,0,0,0,15,0
TXN-110398,0.7854979990983797,67.48863804886926,1,0,0,0,2,0
TXN-110399,1.4964526345360745,328.736603457353,5,0,0,1,17,0
TXN-110400,0.5792881440580175,8.802663536777004,1,0,0,0,19,0
TXN-110401,0.8504928372711691,849.838074985563,4,0,0,0,6,0
TXN-110402,1.426943751327036,165.57146919918605,3,0,0,0,21,0
TXN-110403,1.0793763391834725,208.41352400356584,1,0,0,0,13,0
TXN-110404,1.1106879275114174,288.62417446911235,2,0,0,0,18,0
TXN-110405,0.8748846790820008,239.29674144938292,1,0,0,0,16,0
TXN-110406,0.9712604986914163,354.9228634034513,4,0,0,0,0,0
TXN-110407,0.6281619321336387,213.7483135312717,2,0,1,1,12,0
TXN-110408,1.1626754076861985,79.2989630906398,1,0,0,0,22,0
TXN-110409,1.3269370723956984,123.74243329027905,3,0,0,0,20,0
TXN-110410,1.0352476010931475,84.87142330686984,2,0,0,0,17,0
TXN-110411,0.9459827002123348,1242.6562940104561,1,0,0,0,7,0
TXN-110412,1.15313514642531,129.8594606788182,2,0,0,1,13,0
TXN-110413,0.938783703944768,424.4633321894726,1,0,0,0,13,0
TXN-110414,1.1148270015427286,55.11393247024198,3,0,0,0,15,0
TXN-110415,1.8884338511591219,328.19985907159196,2,0,0,0,3,0
TXN-110416,1.1080382635415529,113.42895093039154,1,0,0,0,2,0
TXN-110417,0.7281893615661469,1405.2066046973582,1,0,0,0,15,0
TXN-110418,0.626787222865371,591.6422533227985,3,0,0,0,2,0
TXN-110419,0.8462210238082057,16.626450631279937,1,0,0,0,15,0
TXN-110420,1.1885222394362593,147.80304533530074,1,0,0,0,23,0
TXN-110421,1.0949588624764024,174.95335442501505,1,0,0,0,2,0
TXN-110422,0.9979751453971643,217.16460888312585,2,0,0,0,19,0
TXN-110423,1.491039674069462,219.83712019553843,2,0,0,0,6,0
TXN-110424,1.078691462657696,123.8906156715266,3,0,0,0,6,0
TXN-110425,1.2716773204157537,155.77306923571615,2,0,0,0,12,0
TXN-110426,0.688050421098305,298.4184927406747,1,0,0,0,7,0
TXN-110427,1.3759714164858705,190.40542110609698,1,0,0,0,21,0
TXN-110428,1.0422953672443476,822.7792081740414,2,0,0,0,6,0
TXN-110429,1.1162421203098711,427.6643157432974,4,0,0,0,5,0
TXN-110430,0.9359707221756576,171.86358341219304,5,0,0,0,21,0
TXN-110431,1.0050186050218033,313.55395738261427,1,0,0,1,13,0
TXN-110432,0.9928871410779662,464.734142981029,2,0,0,1,10,0
TXN-110433,1.107228195780452,83.22707428796738,2,0,0,1,9,0
TXN-110434,1.1372121956190584,24.089537992415586,2,0,0,0,8,0
TXN-110435,1.4704038742121222,61.626654607159935,3,0,0,0,14,0
TXN-110436,0.9834567970103627,58.873884239197366,1,0,0,0,2,0
TXN-110437,1.7667646681526976,23.51769784353167,1,0,0,0,17,0
TXN-110438,1.2999171165447552,116.6158077405693,2,0,0,0,19,0
TXN-110439,1.567145984143375,329.16907986871837,1,0,0,0,22,0
TXN-110440,0.8195816048541457,196.44948090729574,2,0,0,0,8,0
TXN-110441,0.7119655374944207,86.07033110107247,3,0,0,0,10,0
TXN-110442,0.521063267812598,573.9128127303368,2,0,0,0,3,0
TXN-110443,1.2437699729814073,53.98681555364678,3,0,1,1,11,0
TXN-110444,0.8423683911179978,100.02360517805141,1,0,0,0,19,0
TXN-110445,1.3426857202266467,270.8030042950295,2,0,0,0,5,0
TXN-110446,0.9009754316882117,11.587834079879675,2,0,0,0,13,0
TXN-110447,1.0555345858505747,59.95135037710707,2,0,0,0,23,0
TXN-110448,0.7015819667769314,76.82881590810833,1,0,0,0,21,0
TXN-110449,1.2819505236966813,177.47401031571923,1,0,0,0,20,0
TXN-110450,1.0744068496060444,235.33052234630702,3,0,0,0,0,0
TXN-110451,1.6718798551422906,117.43709915784214,2,0,0,0,2,0
TXN-110452,1.8892739143049349,199.12913640158126,1,0,0,1,18,0
TXN-110453,0.6290195361536404,605.0231701456722,1,1,0,0,9,0
TXN-110454,0.9230798390460978,85.73341072236063,2,0,0,0,7,0
TXN-110455,1.7275011847539905,198.55364632204996,3,0,0,0,10,0
TXN-110456,0.6047057090979469,56.435571324847366,1,0,0,0,21,0
TXN-110457,0.7998539837120622,505.95732339966037,1,0,0,0,22,0
TXN-110458,0.6779649684537133,137.072282047575,2,0,0,0,19,0
TXN-110459,0.669057146238334,247.87527007439678,3,0,0,0,5,0
TXN-110460,3.157964162300968,0.4072518073189251,5,1,1,1,5,1
TXN-110461,1.109559925511149,218.7789413193414,1,0,0,0,0,0
TXN-110462,0.4081862141837942,268.91274905241863,1,0,0,0,22,0
TXN-110463,0.9877134593143925,308.6513503117045,1,0,0,1,4,0
TXN-110464,1.4800076453530224,104.91026087312716,1,0,0,0,2,0
TXN-110465,0.9677464161731645,639.8928271627151,4,0,0,0,2,0
TXN-110466,0.979718684427581,50.00256319395363,3,0,0,0,9,0
TXN-110467,0.7217349445020643,0.7520691823203457,1,0,0,1,1,0
TXN-110468,1.3527236997369358,65.69374163729267,2,0,0,0,5,0
TXN-110469,1.106769712576107,52.176578224808466,3,1,0,0,21,0
TXN-110470,0.35361986782313204,28.737493060143414,3,0,0,0,0,0
TXN-110471,1.2532163269892385,344.9539650803196,2,0,0,0,8,0
TXN-110472,1.3672563673918765,5.307344524958903,3,0,0,0,12,0
TXN-110473,0.5724947602338659,89.0280072537347,1,0,0,0,16,0
TXN-110474,0.8925355748694317,177.73370175625985,1,0,0,0,2,0
TXN-110475,1.0098896726420816,73.68787188774613,1,0,0,0,18,0
TXN-110476,1.1006049393510455,226.12699096950607,4,0,0,0,10,0
TXN-110477,1.7599334637969453,202.12094298499528,3,1,0,0,8,0
TXN-110478,2.378431121231425,17.557362053512897,2,0,0,0,13,0
TXN-110479,0.9949197435599225,262.7868563535003,1,0,0,0,13,0
TXN-110480,1.1571754821002809,279.64316024104465,2,0,0,0,15,0
TXN-110481,0.7821417081215403,158.22337340916894,5,0,0,0,8,0
TXN-110482,1.2721642214984976,48.959057015608025,3,0,0,0,4,0
TXN-110483,0.950707687407003,2.503733538534787,3,0,0,0,22,0
TXN-110484,1.2678940088981292,381.0166456908682,2,0,0,0,16,0
TXN-110485,0.8257027415251538,157.06006533879383,2,0,0,0,22,0
TXN-110486,0.9753587753766533,35.308474567082214,3,0,0,0,20,0
TXN-110487,0.8699456111900736,123.77197371667782,1,0,0,0,21,0
TXN-110488,0.9575552522359445,9.295926611137281,2,0,0,0,8,0
TXN-110489,0.8619531692602355,44.3823485963599,2,0,0,0,0,0
TXN-110490,0.9814623495697692,2.2568771063742936,2,0,0,0,5,0
TXN-110491,1.3310111076942335,81.5780810206744,2,0,0,0,23,0
TXN-110492,0.8592780135140758,89.50572685837776,2,0,0,0,11,0
TXN-110493,1.4198883349829388,80.63599823992087,1,0,0,0,21,0
TXN-110494,0.510305892515066,48.267437136756634,2,0,0,1,13,0
TXN-110495,1.5170834686559327,224.65662615708365,3,0,0,0,23,0
TXN-110496,1.0335085362876366,31.026921541870667,1,0,0,0,10,0
TXN-110497,1.6525413382410632,86.54132658885955,2,0,0,1,8,0
TXN-110498,1.0431391182433767,248.13196458564056,2,0,0,0,13,0
TXN-110499,0.5784143310973549,13.74576802034808,1,0,0,0,9,0
TXN-110500,0.535664146765331,55.37619970137844,2,0,0,0,20,0
TXN-110501,0.8292929103147861,23.859580499570377,2,0,0,0,19,0
TXN-110502,1.209724554049191,14.273395440027224,4,0,0,0,7,0
TXN-110503,0.968361910908847,47.97243488253077,1,0,0,0,4,0
TXN-110504,1.7444759674231989,48.467146472258136,4,0,0,0,10,0
TXN-110505,0.6341903541075711,161.82053974536325,2,0,0,0,9,0
TXN-110506,0.803542601861919,138.0807126331346,3,0,0,0,10,0
TXN-110507,0.9298457839347559,30.051799935882368,2,0,0,0,19,0
TXN-110508,1.5544646439383831,210.92225179146584,3,0,0,0,9,0
TXN-110509,0.9830044830116681,9.173235679703659,2,0,0,0,22,0
TXN-110510,0.41711151614373376,59.488379944782146,1,0,0,0,14,0
TXN-110511,0.6632507268147895,161.86266705452,3,0,0,1,19,0
TXN-110512,1.2181200044443865,427.0206362711432,4,0,0,0,0,0
TXN-110513,0.614477228198392,737.1181017234787,3,0,0,0,18,0
TXN-110514,0.6711758429414535,184.8379904128397,2,0,0,0,18,0
TXN-110515,1.172776984551584,397.3961940666982,2,0,0,0,5,0
TXN-110516,17.345504349079178,73.68236676324283,5,1,1,1,16,1
TXN-110517,1.1848112834430633,4.609748175438676,2,0,0,0,0,0
TXN-110518,1.530041243504025,325.54380324180727,1,0,0,0,10,0
TXN-110519,1.8659193352052483,6.657655095382957,3,0,0,1,11,1
TXN-110520,0.4838914848238872,28.78933507796514,1,0,0,0,6,0
TXN-110521,0.7984284411200108,437.78041259550827,2,0,0,0,19,0
TXN-110522,0.7016398198124836,28.16491876380065,2,0,0,0,5,0
TXN-110523,1.664583825809041,596.6409707384428,2,0,0,0,1,0
TXN-110524,1.6235917007705767,175.62585234768446,2,0,0,0,9,0
TXN-110525,0.9505636991700265,55.1319998324818,1,0,0,1,2,0
TXN-110526,1.1378584885531053,402.33397442513,2,0,0,0,2,0
TXN-110527,0.6199121802662605,38.32284832909352,2,0,0,1,12,0
TXN-110528,0.992402320777314,245.8053875181103,2,0,0,0,7,0
TXN-110529,0.6328622453300565,699.3042613719911,3,0,0,0,11,0
TXN-110530,1.1528213269752217,513.7867907445656,2,0,0,0,1,0
TXN-110531,0.6566437898936471,108.22355697517636,1,0,0,0,16,0
TXN-110532,1.1514434782090308,301.8372730574413,1,0,0,0,1,0
TXN-110533,0.7617276035783639,97.63963717756374,3,1,0,0,13,0
TXN-110534,1.0448243644134694,47.28379702213412,1,0,0,1,9,0
TXN-110535,0.5349837789668456,177.22528412256773,2,0,0,0,20,0
TXN-110536,0.8944761780535282,159.61318937700128,3,0,0,0,19,0
TXN-110537,1.0585736484744772,66.11968655834929,3,0,0,0,23,0
TXN-110538,0.8781200346985766,86.14064351537394,2,0,0,0,21,0
TXN-110539,0.7231785518582188,340.49401336803413,2,0,0,0,6,0
TXN-110540,0.6137159098307913,78.81346123639908,1,0,0,0,8,0
TXN-110541,1.9560471542923856,79.40404142918618,2,0,0,0,18,0
TXN-110542,0.7867897805330026,86.79162511277616,1,0,0,0,4,0
TXN-110543,2.037212025164997,42.29819651039842,3,0,0,1,19,0
TXN-110544,0.8491946780647771,677.0973621334923,1,0,0,0,9,0
TXN-110545,0.7794845776960374,414.12880549691755,2,1,0,1,1,0
TXN-110546,1.0161047707311894,193.26626266186665,3,0,0,1,9,0
TXN-110547,1.373254748482726,6.506461481324906,2,0,0,1,15,0
TXN-110548,1.0127076733539728,344.0831335112274,1,0,0,0,6,0
TXN-110549,1.1647245961675565,63.02600465129301,1,0,0,0,2,0
TXN-110550,0.8732768789669558,1559.4013836243705,3,0,0,1,13,0
TXN-110551,1.1319523707952843,110.45015214176986,4,0,0,0,7,0
TXN-110552,1.7269106176159745,25.17967044908182,2,0,0,0,23,0
TXN-110553,0.8364561077341301,169.6957289569554,1,0,0,0,20,0
TXN-110554,0.7811376398699645,43.481736795941025,3,0,0,0,15,0
TXN-110555,0.933496928947502,6.171626395106106,1,1,0,0,16,0
TXN-110556,1.0052408725303834,72.06862907052108,2,0,0,0,16,0
TXN-110557,0.9087884473918182,215.7326595343398,1,0,0,1,5,0
TXN-110558,1.033026109637858,327.46688853958835,2,0,0,0,4,0
TXN-110559,1.1296140881608412,207.60529686361158,3,0,0,0,16,0
TXN-110560,0.7896472806991709,343.67022673653804,1,0,0,0,20,0
TXN-110561,1.1529992368420359,97.51694925881839,4,0,0,0,0,0
TXN-110562,0.7485868914114476,169.59519847992357,2,0,0,0,21,0
TXN-110563,0.9508244169051712,59.47921054223502,1,0,0,0,5,0
TXN-110564,0.9609566099099777,119.16925633167862,1,0,0,1,17,0
TXN-110565,0.9420362926253629,648.1824569041642,1,0,0,0,19,0
TXN-110566,2.3104014955808934,962.5655828097064,3,0,0,0,2,0
TXN-110567,1.456725086325952,54.85481865955599,1,0,0,0,19,0
TXN-110568,0.962479277385957,390.5030460868173,1,0,0,1,5,0
TXN-110569,0.5145595382027931,51.102477314732674,2,0,0,1,16,0
TXN-110570,0.823096585311574,213.14517741007228,4,0,0,0,11,0
TXN-110571,1.0078078686849044,115.13937061126488,1,0,0,1,17,0
TXN-110572,0.7671354985584905,15.2344713297053,1,0,0,0,6,0
TXN-110573,0.6963391768435158,34.51341559115214,3,0,0,0,9,0
TXN-110574,0.6859607921299086,54.479309599307804,4,0,0,1,15,0
TXN-110575,0.9362969855453166,490.99004642042826,4,0,0,0,10,0
TXN-110576,0.9197314214212545,626.0940212312373,1,0,0,0,13,0
TXN-110577,1.1291446769926126,410.0806061966684,4,0,0,0,7,0
TXN-110578,0.9262662768268294,31.311886371085826,2,0,0,0,17,0
TXN-110579,1.0885050711654476,14.805721782452066,2,0,0,0,13,0
TXN-110580,1.4144129709164943,4.607515197393002,1,0,0,0,11,0
TXN-110581,0.46493892065932846,132.86313133329003,2,0,0,0,23,0
TXN-110582,1.116836136825875,22.493716805513465,1,0,0,0,13,0
TXN-110583,1.2668249710672117,114.98626165718903,3,0,0,0,22,0
TXN-110584,0.5433388103166134,36.97815687531303,1,0,0,0,17,0
TXN-110585,1.2837717945807692,7.067129497226451,1,0,0,0,16,0
TXN-110586,1.0809825952091516,21.663011739797625,4,0,0,0,14,0
TXN-110587,0.6873864376018883,614.1862925816723,3,0,0,0,14,0
TXN-110588,1.3011657730337858,63.711356970209465,2,0,0,0,15,0
TXN-110589,1.8035133762200832,25.988881653632642,3,0,0,0,9,0
TXN-110590,0.9529066305777197,210.02542089891685,2,0,0,1,3,0
TXN-110591,0.5200998449522746,471.5103357317529,5,1,0,0,21,0
TXN-110592,0.6529603929934018,56.908066911738324,1,0,0,0,16,0
TXN-110593,0.7608529027980361,74.19043146110248,1,0,0,0,2,0
TXN-110594,1.208692735375642,1.5124150763410829,2,0,0,1,12,0
TXN-110595,1.2977196873696317,43.84699944603209,1,0,0,1,2,0
TXN-110596,0.5613394125422646,212.97688320725325,1,0,0,0,5,0
TXN-110597,0.7861004568959166,392.0317236027875,2,0,0,0,16,0
TXN-110598,0.9501347887391947,191.13534125948945,2,0,0,0,0,0
TXN-110599,0.6365972708808797,12.637854895629228,3,0,0,1,22,0
TXN-110600,1.353063902234052,16.205632530597065,2,0,0,1,15,0
TXN-110601,0.8712324753093523,199.88922658685695,2,0,0,0,23,0
TXN-110602,1.201509718816577,230.60273364485158,3,0,0,0,10,0
TXN-110603,1.0008428668878568,1230.5526449748656,4,0,0,0,0,0
TXN-110604,1.0438677563940324,140.16058164882884,1,0,0,0,22,0
TXN-110605,0.7772639195000324,10.482919315619434,4,0,0,0,8,0
TXN-110606,0.9569394749473474,108.40735185481287,2,0,0,0,7,0
TXN-110607,1.2160147125082303,609.9426062943296,1,0,0,0,23,0
TXN-110608,0.9923949814929521,183.70409311010778,2,0,0,0,13,0
TXN-110609,0.8865147333017256,42.46256533956651,2,0,1,0,20,0
TXN-110610,1.3466638442889747,55.02466216295001,3,0,0,0,8,0
TXN-110611,1.1949559999297399,34.681107674300776,2,0,0,0,11,0
TXN-110612,0.6854257187636276,36.4640687699205,1,0,0,0,13,0
TXN-110613,1.009364378269913,96.36936897468438,2,0,0,0,10,0
TXN-110614,0.3365605626657685,68.43233066231488,3,0,0,0,12,0
TXN-110615,1.14620554041605,167.78388759819458,2,0,0,1,9,0
TXN-110616,1.020401797614907,157.96245509238565,2,0,0,0,18,0
TXN-110617,0.6420826966865234,134.31294382975983,2,0,0,0,0,0
